ocel:eid,ocel:activity,ocel:timestamp,lifecycle,dur_s,lot_id,slot_no,eqp_id,module_id,srcmoduleid,dstmoduleid,state,area
e233,PURGE_START,2026-01-01 17:41:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e234,PURGE_END,2026-01-01 17:44:51,complete,231.0,,,EQP_LP,LP2,,,PURGE,LP
e235,CHAMBER_CLEAN_START,2026-01-01 17:47:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e236,CHAMBER_CLEAN_END,2026-01-01 17:49:43,complete,163.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e237,PURGE_START,2026-01-01 17:52:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e238,PURGE_END,2026-01-01 17:53:34,complete,94.0,,,EQP_LP,LP3,,,PURGE,LP
e239,CHAMBER_CLEAN_START,2026-01-01 17:57:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e240,CHAMBER_CLEAN_END,2026-01-01 17:59:40,complete,160.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e241,PURGE_START,2026-01-01 18:00:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e242,PURGE_END,2026-01-01 18:03:54,complete,234.0,,,EQP_LP,LP3,,,PURGE,LP
e243,PURGE_START,2026-01-01 18:05:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e244,PURGE_END,2026-01-01 18:08:10,complete,190.0,,,EQP_LP,LP2,,,PURGE,LP
e245,PURGE_START,2026-01-01 18:12:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e246,PURGE_END,2026-01-01 18:13:00,complete,60.0,,,EQP_LP,LP3,,,PURGE,LP
e247,PURGE_START,2026-01-01 18:16:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e248,PURGE_END,2026-01-01 18:17:04,complete,64.0,,,EQP_LP,LP2,,,PURGE,LP
e249,PURGE_START,2026-01-01 18:21:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e250,PURGE_END,2026-01-01 18:24:21,complete,201.0,,,EQP_LP,LP3,,,PURGE,LP
e251,CHAMBER_CLEAN_START,2026-01-01 18:27:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e252,CHAMBER_CLEAN_START,2026-01-01 18:31:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e253,CHAMBER_CLEAN_END,2026-01-01 18:32:26,complete,86.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e254,CHAMBER_CLEAN_END,2026-01-01 18:32:42,complete,342.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e255,CHAMBER_CLEAN_START,2026-01-01 18:35:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e256,CHAMBER_CLEAN_END,2026-01-01 18:38:16,complete,196.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e257,PURGE_START,2026-01-01 18:40:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e258,PURGE_END,2026-01-01 18:41:14,complete,74.0,,,EQP_LP,LP2,,,PURGE,LP
e259,CHAMBER_CLEAN_START,2026-01-01 18:45:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e260,CHAMBER_CLEAN_END,2026-01-01 18:47:29,complete,149.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e261,CHAMBER_CLEAN_START,2026-01-01 18:52:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e262,CHAMBER_CLEAN_END,2026-01-01 18:53:41,complete,101.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e263,CHAMBER_CLEAN_START,2026-01-01 18:57:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e264,PURGE_START,2026-01-01 19:00:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e265,CHAMBER_CLEAN_END,2026-01-01 19:00:03,complete,183.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e266,PURGE_END,2026-01-01 19:03:58,complete,238.0,,,EQP_LP,LP3,,,PURGE,LP
e267,PURGE_START,2026-01-01 19:07:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e268,PURGE_END,2026-01-01 19:09:02,complete,122.0,,,EQP_LP,LP1,,,PURGE,LP
e269,CHAMBER_CLEAN_START,2026-01-01 19:10:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e270,CHAMBER_CLEAN_END,2026-01-01 19:12:35,complete,155.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e271,PURGE_START,2026-01-01 19:17:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e272,PURGE_END,2026-01-01 19:18:51,complete,111.0,,,EQP_LP,LP3,,,PURGE,LP
e273,PURGE_START,2026-01-01 19:20:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e274,PURGE_END,2026-01-01 19:22:35,complete,155.0,,,EQP_LP,LP2,,,PURGE,LP
e275,PURGE_START,2026-01-01 19:26:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e276,PURGE_END,2026-01-01 19:29:11,complete,191.0,,,EQP_LP,LP2,,,PURGE,LP
e277,PURGE_START,2026-01-01 19:30:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e278,PURGE_END,2026-01-01 19:33:30,complete,210.0,,,EQP_LP,LP2,,,PURGE,LP
e279,CHAMBER_CLEAN_START,2026-01-01 19:35:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e280,CHAMBER_CLEAN_END,2026-01-01 19:38:22,complete,202.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e281,PURGE_START,2026-01-01 19:41:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e282,PURGE_END,2026-01-01 19:44:50,complete,230.0,,,EQP_LP,LP3,,,PURGE,LP
e283,PURGE_START,2026-01-01 19:45:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e284,PURGE_END,2026-01-01 19:46:28,complete,88.0,,,EQP_LP,LP1,,,PURGE,LP
e285,PURGE_START,2026-01-01 19:50:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e286,PURGE_END,2026-01-01 19:51:35,complete,95.0,,,EQP_LP,LP2,,,PURGE,LP
e287,CHAMBER_CLEAN_START,2026-01-01 19:56:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e288,CHAMBER_CLEAN_END,2026-01-01 19:57:12,complete,72.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e289,PURGE_START,2026-01-01 20:02:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e290,PURGE_START,2026-01-01 20:05:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e291,PURGE_END,2026-01-01 20:05:39,complete,219.0,,,EQP_LP,LP3,,,PURGE,LP
e292,PURGE_END,2026-01-01 20:07:10,complete,130.0,,,EQP_LP,LP2,,,PURGE,LP
e293,CHAMBER_CLEAN_START,2026-01-01 20:10:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e294,CHAMBER_CLEAN_END,2026-01-01 20:12:25,complete,145.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e295,CHAMBER_CLEAN_START,2026-01-01 20:15:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e296,CHAMBER_CLEAN_END,2026-01-01 20:16:27,complete,87.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e297,PURGE_START,2026-01-01 20:21:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e298,PURGE_END,2026-01-01 20:23:05,complete,125.0,,,EQP_LP,LP2,,,PURGE,LP
e299,PURGE_START,2026-01-01 20:25:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e300,PURGE_END,2026-01-01 20:28:49,complete,229.0,,,EQP_LP,LP1,,,PURGE,LP
e301,CHAMBER_CLEAN_START,2026-01-01 20:31:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e302,CHAMBER_CLEAN_END,2026-01-01 20:35:44,complete,284.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e303,CHAMBER_CLEAN_START,2026-01-01 20:36:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e304,CHAMBER_CLEAN_END,2026-01-01 20:38:01,complete,121.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e305,CHAMBER_CLEAN_START,2026-01-01 20:42:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e306,CHAMBER_CLEAN_END,2026-01-01 20:45:13,complete,193.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e307,CHAMBER_CLEAN_START,2026-01-01 20:47:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e308,CHAMBER_CLEAN_END,2026-01-01 20:48:27,complete,87.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e309,CHAMBER_CLEAN_START,2026-01-01 20:50:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e310,CHAMBER_CLEAN_END,2026-01-01 20:51:27,complete,87.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e311,CHAMBER_CLEAN_START,2026-01-01 20:57:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e312,CHAMBER_CLEAN_END,2026-01-01 20:59:47,complete,167.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e313,CHAMBER_CLEAN_START,2026-01-01 21:00:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e314,CHAMBER_CLEAN_END,2026-01-01 21:01:43,complete,103.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e315,CHAMBER_CLEAN_START,2026-01-01 21:07:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e316,CHAMBER_CLEAN_END,2026-01-01 21:09:23,complete,143.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e317,PURGE_START,2026-01-01 21:12:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e318,PURGE_END,2026-01-01 21:13:29,complete,89.0,,,EQP_LP,LP2,,,PURGE,LP
e319,PURGE_START,2026-01-01 21:17:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e320,PURGE_END,2026-01-01 21:19:14,complete,134.0,,,EQP_LP,LP2,,,PURGE,LP
e321,CHAMBER_CLEAN_START,2026-01-01 21:20:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e322,CHAMBER_CLEAN_END,2026-01-01 21:23:07,complete,187.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e323,PURGE_START,2026-01-01 21:27:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e324,PURGE_END,2026-01-01 21:29:31,complete,151.0,,,EQP_LP,LP1,,,PURGE,LP
e325,PURGE_START,2026-01-01 21:31:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e326,PURGE_END,2026-01-01 21:34:08,complete,188.0,,,EQP_LP,LP2,,,PURGE,LP
e327,CHAMBER_CLEAN_START,2026-01-01 21:36:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e328,CHAMBER_CLEAN_END,2026-01-01 21:39:00,complete,180.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e329,CHAMBER_CLEAN_START,2026-01-01 21:40:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e330,CHAMBER_CLEAN_END,2026-01-01 21:41:26,complete,86.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e331,CHAMBER_CLEAN_START,2026-01-01 21:46:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e332,CHAMBER_CLEAN_END,2026-01-01 21:49:00,complete,180.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e333,CHAMBER_CLEAN_START,2026-01-01 21:51:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e334,CHAMBER_CLEAN_END,2026-01-01 21:53:55,complete,175.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e335,PURGE_START,2026-01-01 21:55:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e336,PURGE_END,2026-01-01 21:56:02,complete,62.0,,,EQP_LP,LP3,,,PURGE,LP
e337,CHAMBER_CLEAN_START,2026-01-01 22:02:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e338,CHAMBER_CLEAN_END,2026-01-01 22:04:42,complete,162.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e339,PURGE_START,2026-01-01 22:07:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e340,PURGE_END,2026-01-01 22:10:34,complete,214.0,,,EQP_LP,LP3,,,PURGE,LP
e341,CHAMBER_CLEAN_START,2026-01-01 22:12:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e342,CHAMBER_CLEAN_END,2026-01-01 22:15:16,complete,196.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e343,PURGE_START,2026-01-01 22:17:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e344,PURGE_END,2026-01-01 22:19:01,complete,121.0,,,EQP_LP,LP2,,,PURGE,LP
e345,PURGE_START,2026-01-01 22:21:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e346,PURGE_END,2026-01-01 22:24:44,complete,224.0,,,EQP_LP,LP2,,,PURGE,LP
e347,CHAMBER_CLEAN_START,2026-01-01 22:27:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e348,CHAMBER_CLEAN_END,2026-01-01 22:28:50,complete,110.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e349,CHAMBER_CLEAN_START,2026-01-01 22:31:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e350,CHAMBER_CLEAN_END,2026-01-01 22:34:51,complete,231.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e351,CHAMBER_CLEAN_START,2026-01-01 22:35:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e352,PURGE_START,2026-01-01 22:40:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e353,CHAMBER_CLEAN_END,2026-01-01 22:41:31,complete,391.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e354,PURGE_END,2026-01-01 22:41:58,complete,118.0,,,EQP_LP,LP3,,,PURGE,LP
e355,CHAMBER_CLEAN_START,2026-01-01 22:47:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e356,CHAMBER_CLEAN_END,2026-01-01 22:49:57,complete,177.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e357,CHAMBER_CLEAN_START,2026-01-01 22:50:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e358,CHAMBER_CLEAN_END,2026-01-01 22:53:39,complete,219.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e359,PURGE_START,2026-01-01 22:55:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e360,PURGE_END,2026-01-01 22:57:35,complete,155.0,,,EQP_LP,LP1,,,PURGE,LP
e361,PURGE_START,2026-01-01 23:00:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e362,PURGE_END,2026-01-01 23:03:59,complete,239.0,,,EQP_LP,LP1,,,PURGE,LP
e363,PURGE_START,2026-01-01 23:07:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e364,PURGE_END,2026-01-01 23:09:52,complete,172.0,,,EQP_LP,LP2,,,PURGE,LP
e365,PURGE_START,2026-01-01 23:11:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e366,PURGE_END,2026-01-01 23:13:01,complete,121.0,,,EQP_LP,LP2,,,PURGE,LP
e367,CHAMBER_CLEAN_START,2026-01-01 23:17:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e368,CHAMBER_CLEAN_END,2026-01-01 23:18:51,complete,111.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e369,PURGE_START,2026-01-01 23:21:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e370,PURGE_END,2026-01-01 23:22:11,complete,71.0,,,EQP_LP,LP2,,,PURGE,LP
e371,PURGE_START,2026-01-01 23:27:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e372,PURGE_END,2026-01-01 23:28:38,complete,98.0,,,EQP_LP,LP1,,,PURGE,LP
e373,PURGE_START,2026-01-01 23:31:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e374,PURGE_END,2026-01-01 23:34:09,complete,189.0,,,EQP_LP,LP1,,,PURGE,LP
e375,CHAMBER_CLEAN_START,2026-01-01 23:37:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e376,CHAMBER_CLEAN_END,2026-01-01 23:40:10,complete,190.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e377,PURGE_START,2026-01-01 23:42:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e378,PURGE_END,2026-01-01 23:44:52,complete,172.0,,,EQP_LP,LP1,,,PURGE,LP
e379,PURGE_START,2026-01-01 23:46:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e380,PURGE_END,2026-01-01 23:48:40,complete,160.0,,,EQP_LP,LP1,,,PURGE,LP
e381,CHAMBER_CLEAN_START,2026-01-01 23:52:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e382,CHAMBER_CLEAN_END,2026-01-01 23:54:52,complete,172.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e383,CHAMBER_CLEAN_START,2026-01-01 23:57:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e384,CHAMBER_CLEAN_END,2026-01-01 23:59:20,complete,140.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e385,PURGE_START,2026-01-02 00:01:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e386,PURGE_END,2026-01-02 00:03:52,complete,172.0,,,EQP_LP,LP3,,,PURGE,LP
e387,CHAMBER_CLEAN_START,2026-01-02 00:06:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e388,CHAMBER_CLEAN_END,2026-01-02 00:07:01,complete,61.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e389,CHAMBER_CLEAN_START,2026-01-02 00:10:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e390,CHAMBER_CLEAN_END,2026-01-02 00:13:09,complete,189.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e391,PURGE_START,2026-01-02 00:16:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e392,PURGE_END,2026-01-02 00:17:53,complete,113.0,,,EQP_LP,LP3,,,PURGE,LP
e393,PURGE_START,2026-01-02 00:21:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e394,PURGE_END,2026-01-02 00:23:26,complete,146.0,,,EQP_LP,LP2,,,PURGE,LP
e395,PURGE_START,2026-01-02 00:26:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e396,PURGE_END,2026-01-02 00:29:08,complete,188.0,,,EQP_LP,LP3,,,PURGE,LP
e397,CHAMBER_CLEAN_START,2026-01-02 00:31:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e398,CHAMBER_CLEAN_END,2026-01-02 00:34:26,complete,206.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e399,PURGE_START,2026-01-02 00:35:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e400,PURGE_END,2026-01-02 00:38:05,complete,185.0,,,EQP_LP,LP3,,,PURGE,LP
e401,CHAMBER_CLEAN_START,2026-01-02 00:40:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e402,PURGE_START,2026-01-02 00:45:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e403,CHAMBER_CLEAN_END,2026-01-02 00:46:09,complete,369.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e404,PURGE_END,2026-01-02 00:46:52,complete,112.0,,,EQP_LP,LP3,,,PURGE,LP
e405,CHAMBER_CLEAN_START,2026-01-02 00:51:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e406,CHAMBER_CLEAN_END,2026-01-02 00:54:51,complete,231.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e407,CHAMBER_CLEAN_START,2026-01-02 00:57:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e408,PURGE_START,2026-01-02 01:00:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e409,CHAMBER_CLEAN_END,2026-01-02 01:00:39,complete,219.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e410,PURGE_END,2026-01-02 01:03:39,complete,219.0,,,EQP_LP,LP2,,,PURGE,LP
e411,PURGE_START,2026-01-02 01:06:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e412,PURGE_END,2026-01-02 01:08:07,complete,127.0,,,EQP_LP,LP2,,,PURGE,LP
e413,CHAMBER_CLEAN_START,2026-01-02 01:11:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e414,CHAMBER_CLEAN_END,2026-01-02 01:14:02,complete,182.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e415,CHAMBER_CLEAN_START,2026-01-02 01:16:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e416,CHAMBER_CLEAN_END,2026-01-02 01:19:24,complete,204.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e417,PURGE_START,2026-01-02 01:21:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e418,PURGE_END,2026-01-02 01:22:37,complete,97.0,,,EQP_LP,LP2,,,PURGE,LP
e419,CHAMBER_CLEAN_START,2026-01-02 01:25:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e420,CHAMBER_CLEAN_END,2026-01-02 01:26:23,complete,83.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e421,PURGE_START,2026-01-02 01:31:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e422,PURGE_END,2026-01-02 01:33:08,complete,128.0,,,EQP_LP,LP2,,,PURGE,LP
e423,CHAMBER_CLEAN_START,2026-01-02 01:36:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e424,CHAMBER_CLEAN_END,2026-01-02 01:38:55,complete,175.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e425,CHAMBER_CLEAN_START,2026-01-02 01:40:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e426,CHAMBER_CLEAN_END,2026-01-02 01:42:37,complete,157.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e427,PURGE_START,2026-01-02 01:47:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e428,PURGE_END,2026-01-02 01:50:18,complete,198.0,,,EQP_LP,LP1,,,PURGE,LP
e429,PURGE_START,2026-01-02 01:52:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e430,PURGE_END,2026-01-02 01:55:23,complete,203.0,,,EQP_LP,LP2,,,PURGE,LP
e431,CHAMBER_CLEAN_START,2026-01-02 01:57:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e432,CHAMBER_CLEAN_END,2026-01-02 01:59:36,complete,156.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e433,PURGE_START,2026-01-02 02:01:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e434,PURGE_END,2026-01-02 02:04:03,complete,183.0,,,EQP_LP,LP1,,,PURGE,LP
e435,CHAMBER_CLEAN_START,2026-01-02 02:06:00,start,0.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e436,CHAMBER_CLEAN_END,2026-01-02 02:08:09,complete,129.0,,,EQP_LP,LP1,,,CHAMBER_CLEAN,LP
e437,CHAMBER_CLEAN_START,2026-01-02 02:10:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e438,CHAMBER_CLEAN_END,2026-01-02 02:12:32,complete,152.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e439,CHAMBER_CLEAN_START,2026-01-02 02:16:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e440,CHAMBER_CLEAN_END,2026-01-02 02:17:02,complete,62.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e441,CHAMBER_CLEAN_START,2026-01-02 02:21:00,start,0.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e442,CHAMBER_CLEAN_END,2026-01-02 02:24:27,complete,207.0,,,EQP_LP,LP2,,,CHAMBER_CLEAN,LP
e443,PURGE_START,2026-01-02 02:26:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e444,PURGE_END,2026-01-02 02:29:43,complete,223.0,,,EQP_LP,LP1,,,PURGE,LP
e445,PURGE_START,2026-01-02 02:32:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e446,PURGE_START,2026-01-02 02:35:00,start,0.0,,,EQP_LP,LP2,,,PURGE,LP
e447,PURGE_END,2026-01-02 02:35:26,complete,206.0,,,EQP_LP,LP3,,,PURGE,LP
e448,PURGE_END,2026-01-02 02:37:29,complete,149.0,,,EQP_LP,LP2,,,PURGE,LP
e449,PURGE_START,2026-01-02 02:40:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e450,PURGE_END,2026-01-02 02:43:26,complete,206.0,,,EQP_LP,LP3,,,PURGE,LP
e451,PURGE_START,2026-01-02 02:45:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e452,PURGE_START,2026-01-02 02:50:00,start,0.0,,,EQP_LP,LP3,,,PURGE,LP
e453,PURGE_END,2026-01-02 02:51:27,complete,387.0,,,EQP_LP,LP1,,,PURGE,LP
e454,PURGE_END,2026-01-02 02:52:35,complete,155.0,,,EQP_LP,LP3,,,PURGE,LP
e455,PURGE_START,2026-01-02 02:56:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e456,PURGE_END,2026-01-02 02:57:51,complete,111.0,,,EQP_LP,LP1,,,PURGE,LP
e457,CHAMBER_CLEAN_START,2026-01-02 03:00:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e458,CHAMBER_CLEAN_END,2026-01-02 03:03:40,complete,220.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e459,CHAMBER_CLEAN_START,2026-01-02 03:06:00,start,0.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e460,CHAMBER_CLEAN_END,2026-01-02 03:09:47,complete,227.0,,,EQP_LP,LP3,,,CHAMBER_CLEAN,LP
e461,PURGE_START,2026-01-02 03:12:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
e462,PURGE_END,2026-01-02 03:15:07,complete,187.0,,,EQP_LP,LP1,,,PURGE,LP
e463,PURGE_START,2026-01-02 03:16:00,start,0.0,,,EQP_LP,LP1,,,PURGE,LP
